title,genres,rating,rating counts
Rumble in the Bronx (1995),Action|Adventure|Crime,3.44,570
Bulworth (1998),Comedy,3.44,664
"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,3.44,826
Tomorrow Never Dies (1997),Action|Romance|Thriller,3.44,862
Backdraft (1991),Action|Drama,3.44,869
"Fly, The (1986)",Horror|Sci-Fi,3.44,1071
Monument Ave. (1998),Crime,3.45,11
Angel on My Shoulder (1946),Crime|Drama,3.45,20
Best Laid Plans (1999),Crime|Drama,3.45,42
"Map of the World, A (1999)",Drama,3.45,51
"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,3.45,55
French Twist (Gazon maudit) (1995),Comedy|Romance,3.45,60
"Sugarland Express, The (1974)",Drama,3.45,77
Love and Basketball (2000),Drama|Romance,3.45,119
Solaris (Solyaris) (1972),Drama|Sci-Fi,3.45,143
Restoration (1995),Drama,3.45,166
Spanking the Monkey (1994),Comedy|Drama,3.45,175
Titanic (1953),Action|Drama,3.45,219
"Fox and the Hound, The (1981)",Animation|Children's,3.45,287
Dolores Claiborne (1994),Drama|Thriller,3.45,349
"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,3.45,380
Falling Down (1993),Action|Drama,3.45,524
"Poseidon Adventure, The (1972)",Action|Adventure,3.45,622
Wild Things (1998),Crime|Drama|Mystery|Thriller,3.45,626
"Crow, The (1994)",Action|Romance|Thriller,3.45,734
Robocop (1987),Action|Crime|Sci-Fi,3.45,1229
Belizaire the Cajun (1986),Drama,3.46,13
"Cérémonie, La (1995)",Drama,3.46,24
"Tango Lesson, The (1997)",Romance,3.46,37
Heidi Fleiss: Hollywood Madam (1995),Documentary,3.46,50
Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,3.46,72
Crimes of the Heart (1986),Comedy|Drama,3.46,79
One True Thing (1998),Drama,3.46,112
Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,3.46,164
Hamlet (2000),Drama,3.46,179
"Color of Money, The (1986)",Drama,3.46,343
On Her Majesty's Secret Service (1969),Action,3.46,353
Ruthless People (1986),Comedy,3.46,475
James and the Giant Peach (1996),Animation|Children's|Musical,3.46,525
Desperado (1995),Action|Romance|Thriller,3.46,540
Boiler Room (2000),Drama,3.46,590
Starman (1984),Adventure|Drama|Romance|Sci-Fi,3.46,865
Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,3.46,884
Minnie and Moskowitz (1971),Action,3.47,15
Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,3.47,15
B. Monkey (1998),Romance|Thriller,3.47,19
Love & Human Remains (1993),Comedy,3.47,19
Onegin (1999),Drama,3.47,19
Career Girls (1997),Drama,3.47,32
Killer's Kiss (1955),Film-Noir,3.47,32
Get Carter (1971),Thriller,3.47,55
Moll Flanders (1996),Drama,3.47,89
"Postman Always Rings Twice, The (1981)",Crime|Thriller,3.47,155
"House of Yes, The (1997)",Comedy|Drama|Thriller,3.47,194
What's Love Got to Do with It? (1993),Drama,3.47,195
Eraserhead (1977),Drama|Horror,3.47,199
Reds (1981),Drama,3.47,215
Cube (1997),Sci-Fi|Thriller,3.47,233
"Rescuers, The (1977)",Animation|Children's,3.47,249
Night Shift (1982),Comedy,3.47,294
Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,3.47,338
Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,3.47,536
Logan's Run (1976),Action|Adventure|Sci-Fi,3.47,626
Little Lord Fauntleroy (1936),Drama,3.48,23
Slam (1998),Drama,3.48,25
He Walked by Night (1948),Crime|Film-Noir|Thriller,3.48,29
Mute Witness (1994),Thriller,3.48,29
Faust (1994),Animation|Comedy|Thriller,3.48,31
"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,3.48,33
Wide Awake (1998),Children's|Comedy|Drama,3.48,44
Deterrence (1998),Thriller,3.48,48
Carnival of Souls (1962),Horror|Thriller,3.48,107
"Pillow Book, The (1995)",Drama|Romance,3.48,138
Up in Smoke (1978),Comedy,3.48,212
Matilda (1996),Children's|Comedy,3.48,218
Henry: Portrait of a Serial Killer (1990),Crime|Horror,3.48,219
Kids (1995),Drama,3.48,220
Re-Animator (1985),Horror,3.48,248
"Kentucky Fried Movie, The (1977)",Comedy,3.48,305
Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,3.48,319
Singles (1992),Comedy|Drama|Romance,3.48,429
"Girl, Interrupted (1999)",Drama,3.48,431
"Long Kiss Goodnight, The (1996)",Action|Thriller,3.48,434
Scrooged (1988),Comedy,3.48,516
That Thing You Do! (1996),Comedy,3.48,528
Ransom (1996),Drama|Thriller,3.48,564
Antz (1998),Animation|Children's,3.48,645
Kingpin (1996),Comedy,3.48,765
Blade (1998),Action|Adventure|Horror,3.48,809
"Underneath, The (1995)",Mystery|Thriller,3.49,41
"Bedroom Window, The (1987)",Thriller,3.49,57
Prince of the City (1981),Drama,3.49,57
"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,3.49,85
Love! Valour! Compassion! (1997),Drama|Romance,3.49,103
Henry Fool (1997),Comedy|Drama,3.49,113
Orlando (1993),Drama,3.49,114
Rosewood (1997),Drama,3.49,126
"Journey of Natty Gann, The (1985)",Adventure|Children's,3.49,154
"Happy, Texas (1999)",Comedy,3.49,185
Barcelona (1994),Comedy|Romance,3.49,208
Something Wicked This Way Comes (1983),Children's|Horror,3.49,213
Pump Up the Volume (1990),Drama,3.49,317
Grand Canyon (1991),Crime|Drama,3.49,346
"Nightmare on Elm Street, A (1984)",Horror,3.49,451
Private Parts (1997),Comedy|Drama,3.49,499
Man on the Moon (1999),Comedy|Drama,3.49,874
Wag the Dog (1997),Comedy|Drama,3.49,907
"Wedding Singer, The (1998)",Comedy|Romance,3.49,909
"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,3.49,996
Stargate (1994),Action|Adventure|Sci-Fi,3.49,1116
Broadway Damage (1997),Comedy,3.5,2
"Cabinet of Dr. Ramirez, The (1991)",Comedy,3.5,2
Captives (1994),Drama,3.5,2
Hangmen Also Die (1943),Drama|War,3.5,2
Home Page (1999),Documentary,3.5,2
I'll Never Forget What's 'is Name (1967),Comedy|Drama,3.5,2
Identification of a Woman (Identificazione di una donna) (1982),Drama,3.5,2
Impact (1949),Crime|Drama,3.5,2
"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,3.5,2
"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,3.5,2
Raining Stones (1993),Drama,3.5,2
"Run of the Country, The (1995)",Drama,3.5,2
Second Best (1994),Drama,3.5,2
Six Ways to Sunday (1997),Comedy,3.5,2
Slaves to the Underground (1997),Comedy|Drama,3.5,2
Zachariah (1971),Western,3.5,2
Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,3.5,2
"First Love, Last Rites (1997)",Drama|Romance,3.5,4
JLG/JLG - autoportrait de décembre (1994),Documentary|Drama,3.5,4
"Sticky Fingers of Time, The (1997)",Sci-Fi,3.5,4
Tigrero: A Film That Was Never Made (1994),Documentary|Drama,3.5,4
Black Tar Heroin: The Dark End of the Street (1999),Documentary,3.5,6
"I Love You, I Love You Not (1996)",Romance,3.5,6
Across the Sea of Time (1995),Documentary,3.5,8
Blood on the Sun (1945),Drama|War,3.5,8
Celestial Clockwork (1994),Comedy,3.5,10
"City, The (1998)",Drama,3.5,10
Rich and Strange (1932),Comedy|Romance,3.5,12
Hollow Reed (1996),Drama,3.5,16
"Killing of Sister George, The (1968)",Drama,3.5,16
"Ballad of Ramblin' Jack, The (2000)",Documentary,3.5,18
In Search of the Castaways (1962),Adventure|Children's,3.5,18
Wonderland (1997),Documentary,3.5,20
"Golden Bowl, The (2000)",Drama,3.5,24
Niagara (1953),Drama|Thriller,3.5,52
Urbania (2000),Drama,3.5,52
Farinelli: il castrato (1994),Drama|Musical,3.5,80
Welcome To Sarajevo (1997),Drama|War,3.5,82
Pit and the Pendulum (1961),Horror,3.5,107
Death and the Maiden (1994),Drama|Thriller,3.5,108
Basquiat (1996),Drama,3.5,127
"Great Mouse Detective, The (1986)",Animation|Children's,3.5,131
High Art (1998),Drama|Romance,3.5,133
"Butcher Boy, The (1998)",Drama,3.5,155
"Haunting, The (1963)",Horror|Thriller,3.5,183
Anastasia (1997),Animation|Children's|Musical,3.5,304
"Muppets Take Manhattan, The (1984)",Children's|Comedy,3.5,341
Tommy Boy (1995),Comedy,3.5,410
For Your Eyes Only (1981),Action,3.5,425
Phenomenon (1996),Drama|Romance,3.5,427
Nurse Betty (2000),Comedy|Thriller,3.5,559
Arlington Road (1999),Thriller,3.5,634
Liar Liar (1997),Comedy,3.5,666
While You Were Sleeping (1995),Comedy|Romance,3.5,673
"Goonies, The (1985)",Adventure|Children's|Fantasy,3.5,716
Willow (1988),Action|Adventure|Fantasy,3.5,802
Ghost (1990),Comedy|Romance|Thriller,3.5,1124
"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,3.5,1331
Besieged (L' Assedio) (1998),Drama,3.51,41
Mifune (Mifunes sidste sang) (1999),Comedy|Romance,3.51,45
Better Than Chocolate (1999),Comedy|Romance,3.51,68
"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,3.51,72
My Life (1993),Drama,3.51,88
Girlfight (2000),Drama,3.51,127
Tie Me Up! Tie Me Down! (1990),Drama,3.51,132
"Emerald Forest, The (1985)",Action|Adventure|Drama,3.51,142
Ghosts of Mississippi (1996),Drama,3.51,162
My Bodyguard (1980),Drama,3.51,238
"Falcon and the Snowman, The (1984)",Drama,3.51,253
Supercop (1992),Action|Thriller,3.51,273
Buffalo 66 (1998),Action|Comedy|Drama,3.51,354
Payback (1999),Action|Thriller,3.51,773
Independence Day (ID4) (1996),Action|Sci-Fi|War,3.51,1730
"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,3.52,21
"Lodger, The (1926)",Thriller,3.52,21
"Night Porter, The (Il Portiere di notte) (1974)",Drama,3.52,21
"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,3.52,33
Mr. & Mrs. Smith (1941),Comedy,3.52,33
Stalingrad (1993),War,3.52,33
"Cry in the Dark, A (1988)",Drama,3.52,66
"Pajama Game, The (1957)",Comedy,3.52,67
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,3.52,91
Backbeat (1993),Drama|Musical,3.52,120
Return to Paradise (1998),Drama|Romance,3.52,144
Michael Collins (1996),Drama|War,3.52,170
"End of the Affair, The (1999)",Drama,3.52,200
"Perfect World, A (1993)",Action|Drama,3.52,308
Pecker (1998),Comedy|Drama,3.52,316
Soylent Green (1973),Sci-Fi|Thriller,3.52,422
Interview with the Vampire (1994),Drama|Horror,3.52,738
Maverick (1994),Action|Comedy|Western,3.52,802
Sleepy Hollow (1999),Horror|Romance,3.52,1066
Careful (1992),Comedy,3.53,15
Squanto: A Warrior's Tale (1994),Adventure|Drama,3.53,15
Secret Agent (1936),Thriller,3.53,19
Shooting Fish (1997),Romance,3.53,30
Taste of Cherry (1997),Drama,3.53,32
My Crazy Life (Mi vida loca) (1993),Drama,3.53,55
Tumbleweeds (1999),Drama,3.53,66
Othello (1995),Drama,3.53,100
Beyond the Mat (2000),Documentary,3.53,134
"Great Race, The (1965)",Comedy|Musical,3.53,164
Killing Zoe (1994),Thriller,3.53,176
"Last Temptation of Christ, The (1988)",Drama,3.53,254
"Ref, The (1994)",Comedy,3.53,346
Happy Gilmore (1996),Comedy,3.53,682
Ronin (1998),Action|Crime|Thriller,3.53,806
Dreaming of Joseph Lees (1998),Romance,3.54,13
"Tic Code, The (1998)",Drama,3.54,13
Jude (1996),Drama,3.54,50
God Said 'Ha!' (1998),Comedy,3.54,52
Candleshoe (1977),Adventure|Children's|Comedy,3.54,54
Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,3.54,59
Nixon (1995),Drama,3.54,153
"Mummy, The (1932)",Horror|Romance,3.54,162
"Basketball Diaries, The (1995)",Drama,3.54,181
"Omega Man, The (1971)",Sci-Fi,3.54,224
Brassed Off (1996),Comedy|Drama|Romance,3.54,238
Basic Instinct (1992),Mystery|Thriller,3.54,751
GoldenEye (1995),Action|Adventure|Thriller,3.54,888
U-571 (2000),Action|Thriller,3.54,908
Cocoon (1985),Comedy|Sci-Fi,3.54,1006
Die Hard 2 (1990),Action|Thriller,3.54,1135
Superman (1978),Action|Adventure|Sci-Fi,3.54,1222
Cabaret Balkan (Bure Baruta) (1998),Drama,3.55,11
They Made Me a Criminal (1939),Crime|Drama,3.55,11
One Magic Christmas (1985),Drama|Fantasy,3.55,29
Penny Serenade (1941),Drama|Romance,3.55,40
"Bridge at Remagen, The (1969)",Action|War,3.55,56
Gulliver's Travels (1939),Adventure|Animation|Children's,3.55,117
Barry Lyndon (1975),Drama,3.55,169
Heart and Souls (1993),Comedy|Fantasy,3.55,219
Murphy's Romance (1985),Comedy|Romance,3.55,269
Mumford (1999),Comedy,3.55,277
Sid and Nancy (1986),Drama,3.55,304
Circle of Friends (1995),Drama|Romance,3.55,329
Sleepers (1996),Crime|Drama,3.55,374
Courage Under Fire (1996),Drama|War,3.55,441
Mallrats (1995),Comedy,3.55,451
Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.55,618
"Birdcage, The (1996)",Comedy,3.55,682
"Firm, The (1993)",Drama|Thriller,3.55,824
Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,3.55,1011
Greaser's Palace (1972),Drama,3.56,9
Experience Preferred... But Not Essential (1982),Drama,3.56,18
"Hitch-Hiker, The (1953)",Film-Noir,3.56,18
"Very Thought of You, The (1998)",Comedy|Romance,3.56,18
My Life So Far (1999),Drama,3.56,32
"Browning Version, The (1994)",Drama,3.56,34
"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,3.56,36
Hype! (1996),Documentary,3.56,43
Wild Man Blues (1998),Documentary,3.56,54
"Body Snatcher, The (1945)",Horror,3.56,64
Blue in the Face (1995),Comedy,3.56,66
Duel in the Sun (1946),Western,3.56,72
"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,3.56,110
Batman: Mask of the Phantasm (1993),Animation|Children's,3.56,232
Everyone Says I Love You (1996),Comedy|Musical|Romance,3.56,274
Everything You Always Wanted to Know About Sex (1972),Comedy,3.56,285
"Age of Innocence, The (1993)",Drama,3.56,295
Primary Colors (1998),Drama,3.56,353
Die Hard: With a Vengeance (1995),Action|Thriller,3.56,825
"Mask of Zorro, The (1998)",Action|Adventure|Romance,3.56,983
Full Tilt Boogie (1997),Documentary,3.57,7
Love Is the Devil (1998),Drama,3.57,7
"Story of Xinghua, The (1993)",Drama,3.57,7
Kidnapped (1960),Children's|Drama,3.57,14
Kika (1993),Drama,3.57,14
"Son of the Sheik, The (1926)",Adventure,3.57,14
Bent (1997),Drama|War,3.57,28
Edge of Seventeen (1998),Comedy|Drama|Romance,3.57,35
Hamlet (1964),Drama,3.57,53
"Inspector General, The (1949)",Musical,3.57,54
Blue Collar (1978),Crime|Drama,3.57,56
"Farewell to Arms, A (1932)",Romance|War,3.57,56
Romper Stomper (1992),Action|Drama,3.57,83
Jeffrey (1995),Comedy,3.57,93
Assault on Precinct 13 (1976),Action|Thriller,3.57,98
I Shot Andy Warhol (1996),Drama,3.57,100
Marnie (1964),Thriller,3.57,118
Eve's Bayou (1997),Drama,3.57,179
Murder in the First (1995),Drama|Thriller,3.57,212
"Parent Trap, The (1961)",Children's|Drama,3.57,258
"Unbearable Lightness of Being, The (1988)",Drama,3.57,266
"Rainmaker, The (1997)",Drama,3.57,321
Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,3.57,379
First Blood (1982),Action,3.57,397
"Prince of Egypt, The (1998)",Animation|Musical,3.57,579
Rush Hour (1998),Action|Thriller,3.57,627
F/X (1986),Action|Crime|Thriller,3.57,701
Beetlejuice (1988),Comedy|Fantasy,3.57,1495
Speed (1994),Action|Romance|Thriller,3.57,1650
Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,3.58,12
"Wife, The (1995)",Comedy|Drama,3.58,12
A Chef in Love (1996),Comedy,3.58,24
Stage Fright (1950),Mystery|Thriller,3.58,26
March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,3.58,81
"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,3.58,98
Fantastic Voyage (1966),Adventure|Sci-Fi,3.58,348
"People vs. Larry Flynt, The (1996)",Drama,3.58,456
Jacob's Ladder (1990),Horror|Mystery|Thriller,3.58,667
Grease (1978),Comedy|Musical|Romance,3.58,817
Scream (1996),Horror|Thriller,3.58,886
Titanic (1997),Drama|Romance,3.58,1546
I Confess (1953),Thriller,3.59,17
"Wedding Gift, The (1994)",Drama,3.59,34
Without Limits (1998),Drama,3.59,44
"Assignment, The (1997)",Thriller,3.59,49
Wonderland (1999),Drama,3.59,66
"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,3.59,73
Tea with Mussolini (1999),Comedy,3.59,122
Barefoot in the Park (1967),Comedy,3.59,193
Some Kind of Wonderful (1987),Drama|Romance,3.59,230
"Brother from Another Planet, The (1984)",Drama|Sci-Fi,3.59,246
Swiss Family Robinson (1960),Adventure|Children's,3.59,276
Somewhere in Time (1980),Drama|Romance,3.59,285
"Time to Kill, A (1996)",Drama,3.59,344
History of the World: Part I (1981),Comedy,3.59,371
Steel Magnolias (1989),Drama,3.59,408
Live and Let Die (1973),Action,3.59,422
Christmas Vacation (1989),Comedy,3.59,515
Prizzi's Honor (1985),Comedy|Drama|Romance,3.59,545
Rob Roy (1995),Drama|Romance|War,3.59,554
Fletch (1985),Comedy,3.59,599
Air Force One (1997),Action|Thriller,3.59,1076
Edward Scissorhands (1990),Drama|Romance,3.59,1473
Dancemaker (1998),Documentary,3.6,5
Feast of July (1995),Drama,3.6,5
Two or Three Things I Know About Her (1966),Drama,3.6,5
"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,3.6,10
Denise Calls Up (1995),Comedy,3.6,20
Nelly & Monsieur Arnaud (1995),Drama,3.6,20
My Name Is Joe (1998),Drama|Romance,3.6,35
Rosetta (1999),Drama,3.6,35
Dream With the Fishes (1997),Drama,3.6,40
Monsieur Verdoux (1947),Comedy,3.6,40
Free Enterprise (1998),Comedy|Romance|Sci-Fi,3.6,43
"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,3.6,98
"Walk on the Moon, A (1999)",Drama|Romance,3.6,102
"Last Supper, The (1995)",Drama|Thriller,3.6,121
Playing by Heart (1998),Drama|Romance,3.6,126
Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,3.6,136
"Trouble with Harry, The (1955)",Mystery|Thriller,3.6,147
Mother (1996),Comedy,3.6,168
Song of the South (1946),Adventure|Animation|Children's|Musical,3.6,221
Fearless (1993),Drama,3.6,228
Fly Away Home (1996),Adventure|Children's,3.6,232
Around the World in 80 Days (1956),Adventure|Comedy,3.6,269
"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,3.6,280
"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,3.6,479
101 Dalmatians (1961),Animation|Children's,3.6,565
Carrie (1976),Horror,3.6,567
Wayne's World (1992),Comedy,3.6,1120
Batman (1989),Action|Adventure|Crime|Drama,3.6,1431
Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,3.61,18
Withnail and I (1987),Comedy,3.61,72
Unstrung Heroes (1995),Comedy|Drama,3.61,85
Naked (1993),Drama,3.61,94
Blue Sky (1994),Drama|Romance,3.61,105
"They Shoot Horses, Don't They? (1969)",Drama,3.61,149
Mona Lisa (1986),Comedy|Thriller,3.61,167
Affliction (1997),Drama,3.61,198
Simon Birch (1998),Drama,3.61,202
Cookie's Fortune (1999),Mystery,3.61,235
Exotica (1994),Drama,3.61,235
"Muppet Christmas Carol, The (1992)",Children's|Musical,3.61,262
South Pacific (1958),Musical|Romance|War,3.61,280
"Sword in the Stone, The (1963)",Animation|Children's,3.61,293
Menace II Society (1993),Action|Crime|Drama,3.61,298
Rounders (1998),Crime|Drama,3.61,345
"Spy Who Loved Me, The (1977)",Action,3.61,487
Terms of Endearment (1983),Comedy|Drama,3.61,530
"Sex, Lies, and Videotape (1989)",Drama,3.61,562
"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,3.61,699
"Negotiator, The (1998)",Action|Thriller,3.61,799
"English Patient, The (1996)",Drama|Romance|War,3.61,989
"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,3.62,8
"Beans of Egypt, Maine, The (1994)",Drama,3.62,8
Federal Hill (1994),Drama,3.62,8
So Dear to My Heart (1949),Children's|Drama,3.62,8
Killer (Bulletproof Heart) (1994),Thriller,3.62,13
"Third Miracle, The (1999)",Drama,3.62,45
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,3.62,52
"General, The (1998)",Crime,3.62,58
"Family Thing, A (1996)",Comedy|Drama,3.62,77
"Boondock Saints, The (1999)",Action|Comedy,3.62,92
SLC Punk! (1998),Comedy|Drama,3.62,139
Gigi (1958),Musical,3.62,187
"Edge, The (1997)",Adventure|Thriller,3.62,227
"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,3.62,258
Heaven Can Wait (1978),Comedy,3.62,345
"Omen, The (1976)",Horror,3.62,409
Victor/Victoria (1982),Comedy|Musical,3.62,434
Rudy (1993),Drama,3.62,476
Get Shorty (1995),Action|Comedy|Drama,3.62,1356
Clueless (1995),Comedy|Romance,3.62,1362
"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,3.63,30
Daddy Long Legs (1919),Comedy,3.63,38
Stalker (1979),Mystery|Sci-Fi,3.63,52
Down in the Delta (1998),Drama,3.63,60
"Band Wagon, The (1953)",Comedy|Musical,3.63,71
"Young Poisoner's Handbook, The (1995)",Crime,3.63,79
Jane Eyre (1996),Drama|Romance,3.63,82
Kicking and Screaming (1995),Comedy|Drama,3.63,93
Anchors Aweigh (1945),Comedy|Musical,3.63,103
Lucas (1986),Drama,3.63,155
Carnal Knowledge (1971),Drama,3.63,166
"Virgin Suicides, The (1999)",Comedy|Drama,3.63,328
"Man with the Golden Gun, The (1974)",Action,3.63,461
Stir of Echoes (1999),Thriller,3.63,487
"Hudsucker Proxy, The (1994)",Comedy|Romance,3.63,599
"Fisher King, The (1991)",Comedy|Drama|Romance,3.63,945
True Lies (1994),Action|Adventure|Comedy|Romance,3.63,1400
Losing Chase (1996),Drama,3.64,11
"Land Girls, The (1998)",Drama|War,3.64,14
"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,3.64,44
Boys Life (1995),Drama,3.64,97
Melvin and Howard (1980),Drama,3.64,108
Freeway (1996),Crime,3.64,169
Funny Face (1957),Comedy|Musical,3.64,174
Jagged Edge (1985),Thriller,3.64,244
My Dog Skip (1999),Comedy,3.64,300
Pink Floyd - The Wall (1982),Drama|Musical|War,3.64,387
Mighty Aphrodite (1995),Comedy,3.64,431
Labyrinth (1986),Adventure|Children's|Fantasy,3.64,554
Risky Business (1983),Comedy,3.64,852
Meet the Parents (2000),Comedy,3.64,862
Pretty Woman (1990),Comedy|Romance,3.64,1046
"Thomas Crown Affair, The (1999)",Action|Thriller,3.64,1089
"Fifth Element, The (1997)",Action|Sci-Fi,3.64,1377
"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,3.65,17
Aimée & Jaguar (1999),Drama|Romance,3.65,20
Manny & Lo (1996),Drama,3.65,31
Children of the Revolution (1996),Comedy,3.65,52
Bastard Out of Carolina (1996),Drama,3.65,63
"Big Country, The (1958)",Romance|Western,3.65,63
Quatermass and the Pit (1967),Sci-Fi,3.65,69
Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,3.65,69
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,3.65,74
Wilde (1997),Drama,3.65,85
Dangerous Beauty (1998),Drama,3.65,100
Liberty Heights (1999),Drama,3.65,155
Metropolitan (1990),Comedy,3.65,198
Nobody's Fool (1994),Drama,3.65,233
Little Women (1994),Drama,3.65,285
Out of Africa (1985),Drama|Romance,3.65,626
"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,3.65,710
Shanghai Noon (2000),Action,3.65,791
Leaving Las Vegas (1995),Drama|Romance,3.65,980
Predator (1987),Action|Sci-Fi|Thriller,3.65,1297
"Source, The (1999)",Documentary,3.66,29
Underground (1995),War,3.66,35
Fear of a Black Hat (1993),Comedy,3.66,71
"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,3.66,87
Frenzy (1972),Thriller,3.66,95
Ruby in Paradise (1993),Drama,3.66,117
Priest (1994),Drama,3.66,143
Passion Fish (1992),Drama,3.66,147
Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,3.66,154
East is East (1999),Comedy,3.66,176
"Boys from Brazil, The (1978)",Thriller,3.66,204
Ulee's Gold (1997),Drama,3.66,266
Father of the Bride (1950),Comedy,3.66,304
Friday (1995),Comedy,3.66,319
Peter Pan (1953),Animation|Children's|Fantasy|Musical,3.66,594
King Kong (1933),Action|Adventure|Horror,3.66,756
Notting Hill (1999),Comedy|Romance,3.66,780
Mad Max (1979),Action|Sci-Fi,3.66,1066
Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,3.66,1126
"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,3.67,3
Just the Ticket (1999),Comedy|Romance,3.67,3
Santitos (1997),Comedy,3.67,3
Synthetic Pleasures (1995),Documentary,3.67,3
"Bonheur, Le (1965)",Drama,3.67,6
"Journey of August King, The (1995)",Drama,3.67,6
Lucie Aubrac (1997),Romance|War,3.67,6
Oxygen (1999),Thriller,3.67,6
Pandora and the Flying Dutchman (1951),Drama,3.67,6
Coldblooded (1995),Action,3.67,18
All Over Me (1997),Drama,3.67,21
"Story of G.I. Joe, The (1945)",War,3.67,21
"Dog's Life, A (1920)",Comedy,3.67,24
Faces (1968),Drama,3.67,27
Cyclo (1995),Crime|Drama,3.67,30
Limelight (1952),Drama,3.67,30
"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance,3.67,39
Tigerland (2000),Drama,3.67,54
"Cup, The (Phörpa) (1999)",Comedy,3.67,57
Fandango (1985),Comedy,3.67,66
Billy's Hollywood Screen Kiss (1997),Comedy|Romance,3.67,76
"Odessa File, The (1974)",Thriller,3.67,78
Unzipped (1995),Documentary,3.67,82
Sunshine (1999),Drama,3.67,87
Cat Ballou (1965),Comedy|Western,3.67,280
Lord of the Flies (1963),Adventure|Drama|Thriller,3.67,353
Tarzan (1999),Animation|Children's,3.67,442
Ladyhawke (1985),Adventure|Fantasy|Romance,3.67,542
"Piano, The (1993)",Drama|Romance,3.67,608
Cape Fear (1991),Thriller,3.67,687
Night of the Living Dead (1968),Horror|Sci-Fi,3.67,715
Fatal Attraction (1987),Thriller,3.67,802
Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,3.67,1034
Dear Diary (Caro Diario) (1994),Comedy|Drama,3.68,28
Otello (1986),Drama,3.68,38
Walking and Talking (1996),Romance,3.68,57
"War Zone, The (1999)",Drama,3.68,60
"Little Princess, The (1939)",Children's|Drama,3.68,77
Picnic (1955),Drama,3.68,81
"Hidden, The (1987)",Action|Horror|Sci-Fi,3.68,284
Defending Your Life (1991),Comedy|Romance,3.68,446
Return to Me (2000),Drama|Romance,3.68,454
Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.68,456
"Limey, The (1999)",Action|Crime|Drama,3.68,474
Dead Calm (1989),Thriller,3.68,497
Muriel's Wedding (1994),Comedy|Romance,3.68,518
