title,genres,rating,rating counts
In the Realm of the Senses (Ai no corrida) (1976),Drama,3.38,42
"Whole Wide World, The (1996)",Drama,3.38,50
Grace of My Heart (1996),Drama,3.38,69
Stealing Beauty (1996),Drama,3.38,103
Your Friends and Neighbors (1998),Drama,3.38,109
Time Code (2000),Drama,3.38,127
He Got Game (1998),Drama,3.38,160
Agnes of God (1985),Drama,3.38,276
Kalifornia (1993),Drama,3.38,294
And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama,3.39,28
"Idolmaker, The (1980)",Drama,3.39,28
Country (1984),Drama,3.39,33
Nothing to Lose (1994),Drama,3.39,44
White Squall (1996),Drama,3.39,236
Don Juan DeMarco (1995),Drama,3.39,386
"Client, The (1994)",Drama,3.39,515
Boys Life 2 (1997),Drama,3.4,5
Conceiving Ada (1997),Drama,3.4,5
I Stand Alone (Seul contre tous) (1998),Drama,3.4,5
"Man of No Importance, A (1994)",Drama,3.4,10
Twice Upon a Yesterday (1998),Drama,3.4,10
"Paradine Case, The (1947)",Drama,3.4,20
Blood & Wine (1997),Drama,3.4,35
Cutter's Way (1981),Drama,3.4,43
Home for the Holidays (1995),Drama,3.4,99
Pollyanna (1960),Drama,3.4,136
Angels and Insects (1995),Drama,3.4,194
Alive (1993),Drama,3.4,366
William Shakespeare's Romeo and Juliet (1996),Drama,3.4,479
"Thin Red Line, The (1998)",Drama,3.4,803
"Cool Dry Place, A (1998)",Drama,3.41,17
"Single Girl, A (La Fille Seule) (1995)",Drama,3.41,17
"Draughtsman's Contract, The (1982)",Drama,3.41,29
"Zed & Two Noughts, A (1985)",Drama,3.41,29
Beat the Devil (1954),Drama,3.41,37
"Five Senses, The (1999)",Drama,3.41,66
Beyond Rangoon (1995),Drama,3.41,87
Suicide Kings (1997),Drama,3.41,213
Angela's Ashes (1999),Drama,3.41,225
Anna and the King (1999),Drama,3.41,333
Snow Falling on Cedars (1999),Drama,3.41,398
Working Girl (1988),Drama,3.41,514
Mr. Mom (1983),Drama,3.41,628
"Doors, The (1991)",Drama,3.41,680
"King in New York, A (1957)",Drama,3.42,12
Lawn Dogs (1997),Drama,3.42,26
Tango (1998),Drama,3.42,48
Whatever (1998),Drama,3.42,52
Trees Lounge (1996),Drama,3.42,98
Flying Tigers (1942),Drama,3.42,101
Runaway Train (1985),Drama,3.42,201
It Could Happen to You (1994),Drama,3.42,268
Deconstructing Harry (1997),Drama,3.42,284
"Karate Kid, The (1984)",Drama,3.42,493
To Die For (1995),Drama,3.42,544
"Gambler, The (A Játékos) (1997)",Drama,3.43,7
Endurance (1998),Drama,3.43,14
Palookaville (1996),Drama,3.43,35
Wild Reeds (1994),Drama,3.43,51
Betrayed (1988),Drama,3.43,86
Music of the Heart (1999),Drama,3.43,133
Love and Death on Long Island (1997),Drama,3.43,151
Seven Years in Tibet (1997),Drama,3.43,362
Legends of the Fall (1994),Drama,3.43,705
"Fire Within, The (Le Feu Follet) (1963)",Drama,3.44,9
"Last Time I Committed Suicide, The (1997)",Drama,3.44,9
"Fighting Seabees, The (1944)",Drama,3.44,101
"Spitfire Grill, The (1996)",Drama,3.44,156
Backdraft (1991),Drama,3.44,869
Angel on My Shoulder (1946),Drama,3.45,20
Best Laid Plans (1999),Drama,3.45,42
"Map of the World, A (1999)",Drama,3.45,51
"Far Off Place, A (1993)",Drama,3.45,55
"Sugarland Express, The (1974)",Drama,3.45,77
Love and Basketball (2000),Drama,3.45,119
Solaris (Solyaris) (1972),Drama,3.45,143
Restoration (1995),Drama,3.45,166
Spanking the Monkey (1994),Drama,3.45,175
Titanic (1953),Drama,3.45,219
Dolores Claiborne (1994),Drama,3.45,349
Falling Down (1993),Drama,3.45,524
Wild Things (1998),Drama,3.45,626
Belizaire the Cajun (1986),Drama,3.46,13
"Cérémonie, La (1995)",Drama,3.46,24
Crimes of the Heart (1986),Drama,3.46,79
One True Thing (1998),Drama,3.46,112
Hamlet (2000),Drama,3.46,179
"Color of Money, The (1986)",Drama,3.46,343
Boiler Room (2000),Drama,3.46,590
Starman (1984),Drama,3.46,865
Steam: The Turkish Bath (Hamam) (1997),Drama,3.47,15
Onegin (1999),Drama,3.47,19
Career Girls (1997),Drama,3.47,32
Moll Flanders (1996),Drama,3.47,89
"House of Yes, The (1997)",Drama,3.47,194
What's Love Got to Do with It? (1993),Drama,3.47,195
Eraserhead (1977),Drama,3.47,199
Reds (1981),Drama,3.47,215
Little Lord Fauntleroy (1936),Drama,3.48,23
Slam (1998),Drama,3.48,25
Wide Awake (1998),Drama,3.48,44
"Pillow Book, The (1995)",Drama,3.48,138
Kids (1995),Drama,3.48,220
Singles (1992),Drama,3.48,429
"Girl, Interrupted (1999)",Drama,3.48,431
Ransom (1996),Drama,3.48,564
Prince of the City (1981),Drama,3.49,57
Love! Valour! Compassion! (1997),Drama,3.49,103
Henry Fool (1997),Drama,3.49,113
Orlando (1993),Drama,3.49,114
Rosewood (1997),Drama,3.49,126
Pump Up the Volume (1990),Drama,3.49,317
Grand Canyon (1991),Drama,3.49,346
Private Parts (1997),Drama,3.49,499
Man on the Moon (1999),Drama,3.49,874
Wag the Dog (1997),Drama,3.49,907
Captives (1994),Drama,3.5,2
Hangmen Also Die (1943),Drama,3.5,2
I'll Never Forget What's 'is Name (1967),Drama,3.5,2
Identification of a Woman (Identificazione di una donna) (1982),Drama,3.5,2
Impact (1949),Drama,3.5,2
Raining Stones (1993),Drama,3.5,2
"Run of the Country, The (1995)",Drama,3.5,2
Second Best (1994),Drama,3.5,2
Slaves to the Underground (1997),Drama,3.5,2
"First Love, Last Rites (1997)",Drama,3.5,4
JLG/JLG - autoportrait de décembre (1994),Drama,3.5,4
Tigrero: A Film That Was Never Made (1994),Drama,3.5,4
Blood on the Sun (1945),Drama,3.5,8
"City, The (1998)",Drama,3.5,10
Hollow Reed (1996),Drama,3.5,16
"Killing of Sister George, The (1968)",Drama,3.5,16
"Golden Bowl, The (2000)",Drama,3.5,24
Niagara (1953),Drama,3.5,52
Urbania (2000),Drama,3.5,52
Farinelli: il castrato (1994),Drama,3.5,80
Welcome To Sarajevo (1997),Drama,3.5,82
Death and the Maiden (1994),Drama,3.5,108
Basquiat (1996),Drama,3.5,127
High Art (1998),Drama,3.5,133
"Butcher Boy, The (1998)",Drama,3.5,155
Phenomenon (1996),Drama,3.5,427
"Talented Mr. Ripley, The (1999)",Drama,3.5,1331
Besieged (L' Assedio) (1998),Drama,3.51,41
"Dancer, Texas Pop. 81 (1998)",Drama,3.51,72
My Life (1993),Drama,3.51,88
Girlfight (2000),Drama,3.51,127
Tie Me Up! Tie Me Down! (1990),Drama,3.51,132
"Emerald Forest, The (1985)",Drama,3.51,142
Ghosts of Mississippi (1996),Drama,3.51,162
My Bodyguard (1980),Drama,3.51,238
"Falcon and the Snowman, The (1984)",Drama,3.51,253
Buffalo 66 (1998),Drama,3.51,354
"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,3.52,21
"Night Porter, The (Il Portiere di notte) (1974)",Drama,3.52,21
"Adventures of Sebastian Cole, The (1998)",Drama,3.52,33
"Cry in the Dark, A (1988)",Drama,3.52,66
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama,3.52,91
Backbeat (1993),Drama,3.52,120
Return to Paradise (1998),Drama,3.52,144
Michael Collins (1996),Drama,3.52,170
"End of the Affair, The (1999)",Drama,3.52,200
"Perfect World, A (1993)",Drama,3.52,308
Pecker (1998),Drama,3.52,316
Interview with the Vampire (1994),Drama,3.52,738
Squanto: A Warrior's Tale (1994),Drama,3.53,15
Taste of Cherry (1997),Drama,3.53,32
My Crazy Life (Mi vida loca) (1993),Drama,3.53,55
Tumbleweeds (1999),Drama,3.53,66
Othello (1995),Drama,3.53,100
"Last Temptation of Christ, The (1988)",Drama,3.53,254
"Tic Code, The (1998)",Drama,3.54,13
Jude (1996),Drama,3.54,50
Faster Pussycat! Kill! Kill! (1965),Drama,3.54,59
Nixon (1995),Drama,3.54,153
"Basketball Diaries, The (1995)",Drama,3.54,181
Brassed Off (1996),Drama,3.54,238
Cabaret Balkan (Bure Baruta) (1998),Drama,3.55,11
They Made Me a Criminal (1939),Drama,3.55,11
One Magic Christmas (1985),Drama,3.55,29
Penny Serenade (1941),Drama,3.55,40
Barry Lyndon (1975),Drama,3.55,169
Sid and Nancy (1986),Drama,3.55,304
Circle of Friends (1995),Drama,3.55,329
Sleepers (1996),Drama,3.55,374
Courage Under Fire (1996),Drama,3.55,441
"Firm, The (1993)",Drama,3.55,824
Lethal Weapon 2 (1989),Drama,3.55,1011
Greaser's Palace (1972),Drama,3.56,9
Experience Preferred... But Not Essential (1982),Drama,3.56,18
My Life So Far (1999),Drama,3.56,32
"Browning Version, The (1994)",Drama,3.56,34
"Thieves (Voleurs, Les) (1996)",Drama,3.56,36
"Age of Innocence, The (1993)",Drama,3.56,295
Primary Colors (1998),Drama,3.56,353
Love Is the Devil (1998),Drama,3.57,7
"Story of Xinghua, The (1993)",Drama,3.57,7
Kidnapped (1960),Drama,3.57,14
Kika (1993),Drama,3.57,14
Bent (1997),Drama,3.57,28
Edge of Seventeen (1998),Drama,3.57,35
Hamlet (1964),Drama,3.57,53
Blue Collar (1978),Drama,3.57,56
Romper Stomper (1992),Drama,3.57,83
I Shot Andy Warhol (1996),Drama,3.57,100
Eve's Bayou (1997),Drama,3.57,179
Murder in the First (1995),Drama,3.57,212
"Parent Trap, The (1961)",Drama,3.57,258
"Unbearable Lightness of Being, The (1988)",Drama,3.57,266
"Rainmaker, The (1997)",Drama,3.57,321
Nobody Loves Me (Keiner liebt mich) (1994),Drama,3.58,12
"Wife, The (1995)",Drama,3.58,12
"Wrong Man, The (1956)",Drama,3.58,98
"People vs. Larry Flynt, The (1996)",Drama,3.58,456
Titanic (1997),Drama,3.58,1546
"Wedding Gift, The (1994)",Drama,3.59,34
Without Limits (1998),Drama,3.59,44
Wonderland (1999),Drama,3.59,66
Some Kind of Wonderful (1987),Drama,3.59,230
"Brother from Another Planet, The (1984)",Drama,3.59,246
Somewhere in Time (1980),Drama,3.59,285
"Time to Kill, A (1996)",Drama,3.59,344
Steel Magnolias (1989),Drama,3.59,408
Prizzi's Honor (1985),Drama,3.59,545
Rob Roy (1995),Drama,3.59,554
Edward Scissorhands (1990),Drama,3.59,1473
Feast of July (1995),Drama,3.6,5
Two or Three Things I Know About Her (1966),Drama,3.6,5
Nelly & Monsieur Arnaud (1995),Drama,3.6,20
My Name Is Joe (1998),Drama,3.6,35
Rosetta (1999),Drama,3.6,35
Dream With the Fishes (1997),Drama,3.6,40
"Walk on the Moon, A (1999)",Drama,3.6,102
"Last Supper, The (1995)",Drama,3.6,121
Playing by Heart (1998),Drama,3.6,126
Until the End of the World (Bis ans Ende der Welt) (1991),Drama,3.6,136
Fearless (1993),Drama,3.6,228
"Thomas Crown Affair, The (1968)",Drama,3.6,280
"Purple Rose of Cairo, The (1985)",Drama,3.6,479
Batman (1989),Drama,3.6,1431
Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,3.61,18
Unstrung Heroes (1995),Drama,3.61,85
Naked (1993),Drama,3.61,94
Blue Sky (1994),Drama,3.61,105
"They Shoot Horses, Don't They? (1969)",Drama,3.61,149
Affliction (1997),Drama,3.61,198
Simon Birch (1998),Drama,3.61,202
Exotica (1994),Drama,3.61,235
Menace II Society (1993),Drama,3.61,298
Rounders (1998),Drama,3.61,345
Terms of Endearment (1983),Drama,3.61,530
"Sex, Lies, and Videotape (1989)",Drama,3.61,562
"English Patient, The (1996)",Drama,3.61,989
"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,3.62,8
"Beans of Egypt, Maine, The (1994)",Drama,3.62,8
Federal Hill (1994),Drama,3.62,8
So Dear to My Heart (1949),Drama,3.62,8
"Third Miracle, The (1999)",Drama,3.62,45
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,3.62,52
"Family Thing, A (1996)",Drama,3.62,77
SLC Punk! (1998),Drama,3.62,139
Rudy (1993),Drama,3.62,476
Get Shorty (1995),Drama,3.62,1356
Down in the Delta (1998),Drama,3.63,60
Jane Eyre (1996),Drama,3.63,82
Kicking and Screaming (1995),Drama,3.63,93
Lucas (1986),Drama,3.63,155
Carnal Knowledge (1971),Drama,3.63,166
"Virgin Suicides, The (1999)",Drama,3.63,328
"Fisher King, The (1991)",Drama,3.63,945
Losing Chase (1996),Drama,3.64,11
"Land Girls, The (1998)",Drama,3.64,14
"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,3.64,44
Boys Life (1995),Drama,3.64,97
Melvin and Howard (1980),Drama,3.64,108
Pink Floyd - The Wall (1982),Drama,3.64,387
"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,3.65,17
Aimée & Jaguar (1999),Drama,3.65,20
Manny & Lo (1996),Drama,3.65,31
Bastard Out of Carolina (1996),Drama,3.65,63
Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,3.65,69
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,3.65,74
Wilde (1997),Drama,3.65,85
Dangerous Beauty (1998),Drama,3.65,100
Liberty Heights (1999),Drama,3.65,155
Nobody's Fool (1994),Drama,3.65,233
Little Women (1994),Drama,3.65,285
Out of Africa (1985),Drama,3.65,626
Leaving Las Vegas (1995),Drama,3.65,980
Ruby in Paradise (1993),Drama,3.66,117
Priest (1994),Drama,3.66,143
Passion Fish (1992),Drama,3.66,147
Man Bites Dog (C'est arrivé près de chez vous) (1992),Drama,3.66,154
Ulee's Gold (1997),Drama,3.66,266
"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,3.67,3
"Bonheur, Le (1965)",Drama,3.67,6
"Journey of August King, The (1995)",Drama,3.67,6
Pandora and the Flying Dutchman (1951),Drama,3.67,6
All Over Me (1997),Drama,3.67,21
Faces (1968),Drama,3.67,27
Cyclo (1995),Drama,3.67,30
Limelight (1952),Drama,3.67,30
"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama,3.67,39
Tigerland (2000),Drama,3.67,54
Sunshine (1999),Drama,3.67,87
Lord of the Flies (1963),Drama,3.67,353
"Piano, The (1993)",Drama,3.67,608
Dear Diary (Caro Diario) (1994),Drama,3.68,28
Otello (1986),Drama,3.68,38
"War Zone, The (1999)",Drama,3.68,60
"Little Princess, The (1939)",Drama,3.68,77
Picnic (1955),Drama,3.68,81
Return to Me (2000),Drama,3.68,454
"Limey, The (1999)",Drama,3.68,474
"League of Their Own, A (1992)",Drama,3.68,1099
Thelma & Louise (1991),Drama,3.68,1417
"New Age, The (1994)",Drama,3.69,13
"Niagara, Niagara (1997)",Drama,3.69,13
Artemisia (1997),Drama,3.69,32
This Is My Father (1998),Drama,3.69,36
"Red Firecracker, Green Firecracker (1994)",Drama,3.69,48
"Next Stop, Wonderland (1998)",Drama,3.69,196
"Buddy Holly Story, The (1978)",Drama,3.69,199
"Outsiders, The (1983)",Drama,3.69,256
Carlito's Way (1993),Drama,3.69,369
"Opposite of Sex, The (1998)",Drama,3.69,608
Jackie Brown (1997),Drama,3.69,724
"Colonel Chabert, Le (1994)",Drama,3.7,20
Hell in the Pacific (1968),Drama,3.7,33
Once Upon a Time... When We Were Colored (1995),Drama,3.7,33
Mother Night (1996),Drama,3.7,69
"Candidate, The (1972)",Drama,3.7,154
McCabe & Mrs. Miller (1971),Drama,3.7,208
Places in the Heart (1984),Drama,3.7,213
Radio Days (1987),Drama,3.7,285
Sweet and Lowdown (1999),Drama,3.7,288
Old Yeller (1957),Drama,3.7,301
Topsy-Turvy (1999),Drama,3.7,304
Mr. Holland's Opus (1995),Drama,3.7,541
Ed Wood (1994),Drama,3.7,927
Joe the King (1999),Drama,3.71,17
My Favorite Season (1993),Drama,3.71,42
Bound for Glory (1976),Drama,3.71,48
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama,3.71,66
"Soldier's Daughter Never Cries, A (1998)",Drama,3.71,70
Titus (1999),Drama,3.71,163
...And Justice for All (1979),Drama,3.71,199
Swimming with Sharks (1995),Drama,3.71,209
Ever After: A Cinderella Story (1998),Drama,3.71,416
Scent of a Woman (1992),Drama,3.71,555
Gattaca (1997),Drama,3.71,1077
My Family (1995),Drama,3.72,46
"Good Earth, The (1937)",Drama,3.72,72
"Phantom of the Opera, The (1943)",Drama,3.72,112
Coming Home (1978),Drama,3.72,195
What Ever Happened to Baby Jane? (1962),Drama,3.72,223
Nineteen Eighty-Four (1984),Drama,3.72,278
Amistad (1997),Drama,3.72,351
Crimson Tide (1995),Drama,3.72,760
Contempt (Le Mépris) (1963),Drama,3.73,26
Autumn Sonata (Höstsonaten ) (1978),Drama,3.73,30
My Son the Fanatic (1998),Drama,3.73,48
Belle de jour (1967),Drama,3.73,168
Kundun (1997),Drama,3.73,176
Beautiful Girls (1996),Drama,3.73,182
Hamlet (1990),Drama,3.73,269
"Madness of King George, The (1994)",Drama,3.73,383
"Apostle, The (1997)",Drama,3.73,471
Howards End (1992),Drama,3.73,480
"Good Morning, Vietnam (1987)",Drama,3.73,1082
Sneakers (1992),Drama,3.73,1091
"Crying Game, The (1992)",Drama,3.73,1229
"Education of Little Tree, The (1997)",Drama,3.74,23
When Night Is Falling (1995),Drama,3.74,27
Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,3.74,31
Flirt (1995),Drama,3.74,38
Of Human Bondage (1934),Drama,3.74,58
King of the Hill (1993),Drama,3.74,74
Mephisto (1981),Drama,3.74,81
"Long Walk Home, The (1990)",Drama,3.74,85
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Drama,3.74,97
"Soldier's Story, A (1984)",Drama,3.74,164
Citizen Ruth (1996),Drama,3.74,219
On Golden Pond (1981),Drama,3.74,405
Ashes of Time (1994),Drama,3.75,4
Roadside Prophets (1992),Drama,3.75,12
Algiers (1938),Drama,3.75,16
"Hate (Haine, La) (1995)",Drama,3.75,44
Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,3.75,61
Twin Falls Idaho (1999),Drama,3.75,95
"Bad Seed, The (1956)",Drama,3.75,127
Giant (1956),Drama,3.75,130
Jesus' Son (1999),Drama,3.75,148
Night on Earth (1991),Drama,3.75,194
Broadcast News (1987),Drama,3.75,789
"Patriot, The (2000)",Drama,3.75,1240
Rain (1932),Drama,3.76,17
Beyond Silence (1996),Drama,3.76,21
"Official Story, The (La Historia Oficial) (1985)",Drama,3.76,38
"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama,3.76,70
"Man with the Golden Arm, The (1955)",Drama,3.76,90
Splendor in the Grass (1961),Drama,3.76,108
Smoke (1995),Drama,3.76,213
"Wings of the Dove, The (1997)",Drama,3.76,218
"Misérables, Les (1998)",Drama,3.76,259
Immortal Beloved (1994),Drama,3.76,261
Stand and Deliver (1987),Drama,3.76,327
"River Runs Through It, A (1992)",Drama,3.76,623
Blue Velvet (1986),Drama,3.76,654
Quiz Show (1994),Drama,3.76,705
JFK (1991),Drama,3.76,756
Frequency (2000),Drama,3.76,821
Jerry Maguire (1996),Drama,3.76,1353
Character (Karakter) (1997),Drama,3.77,44
Not One Less (Yi ge dou bu neng shao) (1999),Drama,3.77,52
East-West (Est-ouest) (1999),Drama,3.77,103
"Secret Garden, The (1993)",Drama,3.77,338
Easy Rider (1969),Drama,3.77,485
Parenthood (1989),Drama,3.77,811
Boogie Nights (1997),Drama,3.77,1128
Contact (1997),Drama,3.77,1382
Among Giants (1998),Drama,3.78,9
Bandits (1997),Drama,3.78,9
"Best Man, The (Il Testimone dello sposo) (1997)",Drama,3.78,9
Kim (1950),Drama,3.78,9
"Vie est belle, La (Life is Rosey) (1987)",Drama,3.78,18
Blow-Out (La Grande Bouffe) (1973),Drama,3.78,50
"Old Man and the Sea, The (1958)",Drama,3.78,131
Indochine (1992),Drama,3.78,160
In the Company of Men (1997),Drama,3.78,307
"Contender, The (2000)",Drama,3.78,388
Awakenings (1990),Drama,3.78,680
Chasing Amy (1997),Drama,3.78,966
Following (1998),Drama,3.79,29
"Big Carnival, The (1951)",Drama,3.79,39
Bandit Queen (1994),Drama,3.79,43
Amateur (1994),Drama,3.79,47
Prick Up Your Ears (1987),Drama,3.79,77
Grand Hotel (1932),Drama,3.79,84
Lost Horizon (1937),Drama,3.79,97
"Paris, Texas (1984)",Drama,3.79,121
"Trip to Bountiful, The (1985)",Drama,3.79,140
To Sir with Love (1967),Drama,3.79,203
Sliding Doors (1998),Drama,3.79,464
Casino (1995),Drama,3.79,682
"Grifters, The (1990)",Drama,3.79,885
"American President, The (1995)",Drama,3.79,1033
Born American (1986),Drama,3.8,5
I Can't Sleep (J'ai pas sommeil) (1994),Drama,3.8,5
"Mighty, The (1998)",Drama,3.8,134
Kramer Vs. Kramer (1979),Drama,3.8,452
Welcome to the Dollhouse (1995),Drama,3.8,478
"Ice Storm, The (1997)",Drama,3.8,507
Chariots of Fire (1981),Drama,3.8,634
Donnie Brasco (1997),Drama,3.8,719
"Year My Voice Broke, The (1987)",Drama,3.81,27
Hana-bi (1997),Drama,3.81,36
Queen Margot (La Reine Margot) (1994),Drama,3.81,86
Hamlet (1948),Drama,3.81,113
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama,3.81,117
Before Sunrise (1995),Drama,3.81,160
Blowup (1966),Drama,3.81,246
Klute (1971),Drama,3.81,302
Smoke Signals (1998),Drama,3.81,372
"Adventures of Priscilla, Queen of the Desert, The (1994)",Drama,3.81,469
Shine (1996),Drama,3.81,548
Gods and Monsters (1998),Drama,3.81,578
Fried Green Tomatoes (1991),Drama,3.81,593
Excalibur (1981),Drama,3.81,742
Three Kings (1999),Drama,3.81,1021
"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,3.82,55
Frances (1982),Drama,3.82,135
Looking for Richard (1996),Drama,3.82,146
Hilary and Jackie (1998),Drama,3.82,160
Dancer in the Dark (2000),Drama,3.82,200
"Misérables, Les (1995)",Drama,3.82,224
Breaking the Waves (1996),Drama,3.82,267
Short Cuts (1993),Drama,3.82,301
Six Degrees of Separation (1993),Drama,3.82,315
Bound (1996),Drama,3.82,572
"Substance of Fire, The (1996)",Drama,3.83,6
Déjà Vu (1997),Drama,3.83,18
"Mirror, The (Zerkalo) (1975)",Drama,3.83,23
"White Balloon, The (Badkonake Sefid ) (1995)",Drama,3.83,52
Seven Beauties (Pasqualino Settebellezze) (1976),Drama,3.83,77
"Suddenly, Last Summer (1959)",Drama,3.83,102
Picnic at Hanging Rock (1975),Drama,3.83,167
My Life in Pink (Ma vie en rose) (1997),Drama,3.83,201
Atlantic City (1980),Drama,3.83,304
Children of a Lesser God (1986),Drama,3.83,331
"Joy Luck Club, The (1993)",Drama,3.83,474
"Natural, The (1984)",Drama,3.83,548
"Commitments, The (1991)",Drama,3.83,558
Double Happiness (1994),Drama,3.84,31
Ridicule (1996),Drama,3.84,58
Auntie Mame (1958),Drama,3.84,274
Shadowlands (1993),Drama,3.84,286
"Paper Chase, The (1973)",Drama,3.84,289
Shane (1953),Drama,3.84,305
Watership Down (1978),Drama,3.84,305
Ghost Dog: The Way of the Samurai (1999),Drama,3.84,314
What's Eating Gilbert Grape (1993),Drama,3.84,693
Stonewall (1995),Drama,3.85,20
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama,3.85,48
Maurice (1987),Drama,3.85,101
To Be or Not to Be (1942),Drama,3.85,161
"Last Detail, The (1973)",Drama,3.85,172
"Secret of Roan Inish, The (1994)",Drama,3.85,300
Of Mice and Men (1992),Drama,3.85,328
"Hurricane, The (1999)",Drama,3.85,509
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,3.86,7
Ladybird Ladybird (1994),Drama,3.86,28
Live Flesh (1997),Drama,3.86,29
Bhaji on the Beach (1993),Drama,3.86,35
Our Town (1940),Drama,3.86,49
Butterfly (La Lengua de las Mariposas) (2000),Drama,3.86,69
Peeping Tom (1960),Drama,3.86,85
Vanya on 42nd Street (1994),Drama,3.86,114
Twelfth Night (1996),Drama,3.86,152
Birdy (1984),Drama,3.86,223
Once Upon a Time in America (1984),Drama,3.86,241
"Color Purple, The (1985)",Drama,3.86,450
